Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,is_returned,days_to_return,return_probability
ORD00001107,PROD00001107,USER00001107,2023-05-30,,2,202.07,4,Not Returned,Not Returned,0.0,28,1,97,1,1,31.57,0,0.0,4.297420125486448e-13
ORD00001108,PROD00001108,USER00001108,2023-06-04,2024-03-07,0,395.24,5,Changed mind,Returned,-19512.0,70,1,33,3,2,36.55,1,277.0,1.0
ORD00001109,PROD00001109,USER00001109,2023-02-09,,0,160.95,5,Not Returned,Not Returned,0.0,47,1,6,3,2,11.65,0,0.0,1.935396783515377e-09
ORD00001110,PROD00001110,USER00001110,2024-08-31,,4,300.1,2,Not Returned,Not Returned,0.0,42,1,69,1,2,31.07,0,0.0,3.0442538643550315e-16
ORD00001111,PROD00001111,USER00001111,2024-03-29,2023-06-28,4,490.26,3,Changed mind,Returned,-19812.0,67,1,55,0,1,38.12,1,-275.0,1.0
ORD00001112,PROD00001112,USER00001112,2023-03-14,2023-10-29,0,251.98,3,Not as described,Returned,-19430.0,36,1,36,2,1,32.89,1,229.0,1.0
ORD00001113,PROD00001113,USER00001113,2024-11-11,2024-08-27,2,154.56,5,Not as described,Returned,-20039.0,38,1,80,2,0,34.34,1,-76.0,1.0
ORD00001114,PROD00001114,USER00001114,2023-03-09,2024-11-28,0,87.22,5,Not as described,Returned,-19425.0,22,1,85,0,0,18.48,1,630.0,1.0
ORD00001115,PROD00001115,USER00001115,2023-12-19,,3,483.36,4,Not Returned,Not Returned,0.0,47,1,9,2,2,24.87,0,0.0,1.892122600052565e-20
ORD00001116,PROD00001116,USER00001116,2024-04-30,2023-02-25,1,466.85,4,Not as described,Returned,-19844.0,59,1,84,1,1,44.11,1,-430.0,1.0
ORD00001117,PROD00001117,USER00001117,2024-12-13,2024-07-25,1,134.39,4,Changed mind,Returned,-20071.0,70,1,15,0,2,1.46,1,-141.0,1.0
ORD00001118,PROD00001118,USER00001118,2024-12-25,2024-09-04,2,42.38,2,Changed mind,Returned,-20083.0,28,1,85,1,0,30.34,1,-112.0,1.0
ORD00001119,PROD00001119,USER00001119,2024-05-14,,4,228.3,2,Not Returned,Not Returned,0.0,55,1,0,1,2,7.73,0,0.0,8.361023329833544e-12
ORD00001120,PROD00001120,USER00001120,2024-07-17,2024-04-28,2,354.54,3,Defective,Returned,-19922.0,35,1,19,2,2,25.39,1,-80.0,1.0
ORD00001121,PROD00001121,USER00001121,2024-03-07,,4,195.71,5,Not Returned,Not Returned,0.0,60,1,80,2,0,46.25,0,0.0,8.922815555062598e-15
ORD00001122,PROD00001122,USER00001122,2024-03-28,,2,213.79,5,Not Returned,Not Returned,0.0,22,1,45,3,0,4.33,0,0.0,1.2135121470707225e-10
ORD00001123,PROD00001123,USER00001123,2023-10-23,2024-06-26,3,385.15,1,Defective,Returned,-19653.0,61,0,97,0,0,37.99,1,247.0,1.0
ORD00001124,PROD00001124,USER00001124,2024-10-25,,0,394.96,1,Not Returned,Not Returned,0.0,37,1,69,1,2,0.35,0,0.0,4.710469768729245e-18
ORD00001125,PROD00001125,USER00001125,2024-11-18,2024-09-21,4,338.28,1,Changed mind,Returned,-20046.0,48,0,34,1,0,15.02,1,-58.0,1.0
ORD00001126,PROD00001126,USER00001126,2023-06-24,,3,249.42,1,Not Returned,Not Returned,0.0,30,0,88,2,0,46.98,0,0.0,6.1674901482687204e-15
ORD00001127,PROD00001127,USER00001127,2023-06-27,2024-05-01,2,60.53,2,Changed mind,Returned,-19535.0,37,1,57,1,1,8.74,1,309.0,1.0
ORD00001128,PROD00001128,USER00001128,2024-02-09,2023-09-13,2,218.88,2,Not as described,Returned,-19763.0,27,0,69,3,2,19.06,1,-149.0,1.0
ORD00001129,PROD00001129,USER00001129,2024-01-09,,2,265.79,4,Not Returned,Not Returned,0.0,56,0,27,3,1,33.75,0,0.0,9.506830371994663e-15
ORD00001130,PROD00001130,USER00001130,2023-01-10,2024-09-18,3,330.55,4,Wrong item,Returned,-19367.0,57,0,35,1,1,8.62,1,617.0,1.0
ORD00001131,PROD00001131,USER00001131,2023-01-28,2024-09-09,4,254.95,5,Defective,Returned,-19385.0,42,0,28,3,0,5.66,1,590.0,1.0
ORD00001132,PROD00001132,USER00001132,2023-04-11,,2,345.98,4,Not Returned,Not Returned,0.0,39,1,72,0,1,29.19,0,0.0,1.3744113737796556e-17
ORD00001133,PROD00001133,USER00001133,2023-04-14,2024-03-03,2,204.83,5,Wrong item,Returned,-19461.0,39,0,16,3,2,38.09,1,324.0,1.0
ORD00001134,PROD00001134,USER00001134,2024-08-12,2024-02-27,2,276.22,2,Not as described,Returned,-19948.0,59,0,84,3,0,16.35,1,-167.0,1.0
ORD00001135,PROD00001135,USER00001135,2024-10-16,2023-12-03,4,44.7,4,Not as described,Returned,-20013.0,51,0,95,1,1,43.27,1,-318.0,1.0
ORD00001136,PROD00001136,USER00001136,2023-05-22,,2,165.88,5,Not Returned,Not Returned,0.0,37,1,82,1,0,15.09,0,0.0,1.7349904766038746e-11
ORD00001137,PROD00001137,USER00001137,2024-01-07,,2,111.41,4,Not Returned,Not Returned,0.0,24,0,84,0,2,8.89,0,0.0,8.775082279801132e-09
ORD00001138,PROD00001138,USER00001138,2024-08-25,2024-10-30,3,98.41,4,Not as described,Returned,-19960.0,30,0,73,2,1,23.01,1,66.0,1.0
ORD00001139,PROD00001139,USER00001139,2024-09-23,2024-01-21,2,168.88,5,Not as described,Returned,-19990.0,50,0,41,2,2,44.5,1,-246.0,1.0
ORD00001140,PROD00001140,USER00001140,2023-08-04,,4,290.89,5,Not Returned,Not Returned,0.0,53,0,89,2,1,8.0,0,0.0,1.491843941725307e-16
ORD00001141,PROD00001141,USER00001141,2023-04-13,2023-02-26,3,75.5,3,Wrong item,Returned,-19461.0,49,1,39,2,0,45.83,1,-46.0,1.0
ORD00001142,PROD00001142,USER00001142,2024-08-13,,2,352.34,4,Not Returned,Not Returned,0.0,58,1,95,2,0,25.57,0,0.0,1.4209225040310333e-19
ORD00001143,PROD00001143,USER00001143,2023-05-12,2024-07-05,2,483.41,1,Changed mind,Returned,-19489.0,29,1,95,0,1,48.0,1,420.0,1.0
ORD00001144,PROD00001144,USER00001144,2024-12-23,,3,277.07,5,Not Returned,Not Returned,0.0,49,1,23,2,0,8.65,0,0.0,8.560162612962345e-14
ORD00001145,PROD00001145,USER00001145,2023-04-15,2024-10-01,1,437.0,2,Wrong item,Returned,-19462.0,38,1,15,2,0,1.63,1,535.0,1.0
ORD00001146,PROD00001146,USER00001146,2024-12-14,2024-07-05,3,392.55,4,Wrong item,Returned,-20072.0,61,1,17,2,0,10.79,1,-162.0,1.0
ORD00001147,PROD00001147,USER00001147,2024-03-19,2024-06-22,1,261.08,3,Not as described,Returned,-19801.0,53,0,52,2,2,26.72,1,95.0,1.0
ORD00001148,PROD00001148,USER00001148,2024-12-29,2024-08-26,3,425.03,1,Defective,Returned,-20087.0,28,1,36,0,1,32.48,1,-125.0,1.0
ORD00001149,PROD00001149,USER00001149,2024-04-09,2024-03-09,2,423.17,5,Wrong item,Returned,-19823.0,65,0,9,2,2,9.75,1,-31.0,1.0
ORD00001150,PROD00001150,USER00001150,2024-07-22,,4,261.01,3,Not Returned,Not Returned,0.0,26,0,21,3,1,38.81,0,0.0,9.886335061150197e-13
ORD00001151,PROD00001151,USER00001151,2024-06-10,,4,63.55,3,Not Returned,Not Returned,0.0,35,1,48,3,2,5.17,0,0.0,1.1575711862000885e-06
ORD00001152,PROD00001152,USER00001152,2023-04-02,,0,390.33,3,Not Returned,Not Returned,0.0,70,0,94,2,0,30.9,0,0.0,1.1652635545372938e-21
ORD00001153,PROD00001153,USER00001153,2024-06-24,,3,354.55,1,Not Returned,Not Returned,0.0,40,1,91,2,2,27.0,0,0.0,1.871552880103412e-18
ORD00001154,PROD00001154,USER00001154,2023-04-01,2023-09-29,3,497.27,2,Changed mind,Returned,-19448.0,63,0,75,0,1,17.79,1,181.0,1.0
ORD00001155,PROD00001155,USER00001155,2023-01-26,,4,264.68,3,Not Returned,Not Returned,0.0,26,0,65,0,2,2.9,0,0.0,4.057251013508644e-13
ORD00001156,PROD00001156,USER00001156,2023-05-23,2023-12-27,0,239.87,2,Changed mind,Returned,-19500.0,46,1,80,2,1,0.03,1,218.0,1.0
ORD00001157,PROD00001157,USER00001157,2023-06-25,,3,358.04,2,Not Returned,Not Returned,0.0,39,0,62,3,0,28.8,0,0.0,1.1796639257661804e-17
ORD00001158,PROD00001158,USER00001158,2024-05-20,,0,488.06,4,Not Returned,Not Returned,0.0,26,1,84,3,0,21.43,0,0.0,1.4627994346892574e-21
ORD00001159,PROD00001159,USER00001159,2023-06-16,2023-05-07,1,498.5,4,Defective,Returned,-19525.0,57,0,50,0,1,33.88,1,-40.0,1.0
ORD00001160,PROD00001160,USER00001160,2023-10-09,,3,86.25,3,Not Returned,Not Returned,0.0,70,0,20,2,0,44.67,0,0.0,7.293301080846698e-10
ORD00001161,PROD00001161,USER00001161,2023-03-11,,1,432.8,1,Not Returned,Not Returned,0.0,48,1,98,0,2,17.37,0,0.0,2.1330674364444085e-21
ORD00001162,PROD00001162,USER00001162,2024-01-14,,3,353.05,2,Not Returned,Not Returned,0.0,27,1,0,0,0,43.02,0,0.0,3.098396837497109e-15
ORD00001163,PROD00001163,USER00001163,2024-03-06,,3,204.27,1,Not Returned,Not Returned,0.0,64,0,89,3,1,31.13,0,0.0,4.3347346872255384e-15
ORD00001164,PROD00001164,USER00001164,2024-09-22,2023-11-24,3,44.27,2,Wrong item,Returned,-19989.0,20,0,56,3,2,14.91,1,-303.0,1.0
ORD00001165,PROD00001165,USER00001165,2024-09-24,,2,348.25,1,Not Returned,Not Returned,0.0,70,0,84,3,2,31.38,0,0.0,5.405139424053335e-20
ORD00001166,PROD00001166,USER00001166,2024-01-16,2024-02-03,2,262.0,3,Wrong item,Returned,-19738.0,52,0,80,0,1,26.03,1,18.0,1.0
ORD00001167,PROD00001167,USER00001167,2024-10-24,2023-06-03,0,133.56,5,Not as described,Returned,-20021.0,50,0,87,0,0,43.59,1,-509.0,1.0
ORD00001168,PROD00001168,USER00001168,2023-04-10,2023-11-07,3,146.53,5,Wrong item,Returned,-19457.0,39,0,16,0,0,43.75,1,211.0,1.0
ORD00001169,PROD00001169,USER00001169,2023-06-01,2023-03-30,1,122.38,5,Not as described,Returned,-19510.0,52,1,23,2,0,32.37,1,-63.0,1.0
ORD00001170,PROD00001170,USER00001170,2024-03-16,,0,329.11,2,Not Returned,Not Returned,0.0,23,0,61,1,0,2.78,0,0.0,7.052600229303528e-15
ORD00001171,PROD00001171,USER00001171,2024-07-06,,3,168.16,3,Not Returned,Not Returned,0.0,63,0,22,3,0,13.15,0,0.0,3.375283598769719e-11
ORD00001172,PROD00001172,USER00001172,2023-04-04,,4,279.93,4,Not Returned,Not Returned,0.0,68,0,95,0,2,31.52,0,0.0,5.153002258726535e-18
ORD00001173,PROD00001173,USER00001173,2024-06-07,2023-08-06,2,356.28,2,Defective,Returned,-19882.0,18,0,8,2,0,15.73,1,-306.0,1.0
ORD00001174,PROD00001174,USER00001174,2023-07-12,2023-04-19,4,31.82,4,Not as described,Returned,-19551.0,67,1,36,1,1,19.58,1,-84.0,1.0
ORD00001175,PROD00001175,USER00001175,2024-07-05,,1,335.82,1,Not Returned,Not Returned,0.0,24,0,96,1,2,22.48,0,0.0,7.176469827543009e-17
ORD00001176,PROD00001176,USER00001176,2023-11-23,2024-08-12,4,82.17,2,Not as described,Returned,-19684.0,49,1,5,3,1,41.45,1,263.0,1.0
ORD00001177,PROD00001177,USER00001177,2023-02-09,,1,294.54,5,Not Returned,Not Returned,0.0,41,1,41,0,2,12.09,0,0.0,1.5567290738988168e-14
ORD00001178,PROD00001178,USER00001178,2023-06-20,,0,24.41,1,Not Returned,Not Returned,0.0,39,1,81,2,2,0.33,0,0.0,1.742042316483257e-06
ORD00001179,PROD00001179,USER00001179,2023-09-12,2023-06-10,4,404.27,2,Defective,Returned,-19613.0,33,1,26,3,2,35.26,1,-94.0,1.0
ORD00001180,PROD00001180,USER00001180,2024-09-23,2024-12-23,3,40.97,5,Not as described,Returned,-19989.0,70,0,64,2,2,27.22,1,91.0,1.0
ORD00001181,PROD00001181,USER00001181,2024-09-26,2023-10-17,4,345.67,2,Wrong item,Returned,-19993.0,38,0,69,0,0,38.14,1,-345.0,1.0
ORD00001182,PROD00001182,USER00001182,2024-03-14,2023-02-28,3,455.13,1,Not as described,Returned,-19797.0,45,1,17,1,1,42.56,1,-380.0,1.0
ORD00001183,PROD00001183,USER00001183,2023-06-10,2023-07-13,1,257.51,1,Changed mind,Returned,-19518.0,52,0,68,2,1,42.59,1,33.0,1.0
ORD00001184,PROD00001184,USER00001184,2023-10-30,,3,18.83,2,Not Returned,Not Returned,0.0,43,0,39,0,1,40.58,0,0.0,1.7702989652632028e-06
ORD00001185,PROD00001185,USER00001185,2024-07-25,2023-08-20,2,301.73,5,Defective,Returned,-19930.0,58,0,95,2,2,12.67,1,-340.0,1.0
ORD00001186,PROD00001186,USER00001186,2023-08-09,,4,58.95,2,Not Returned,Not Returned,0.0,70,0,40,1,2,38.4,0,0.0,2.0776070515826303e-09
ORD00001187,PROD00001187,USER00001187,2024-02-06,,0,5.27,1,Not Returned,Not Returned,0.0,69,0,71,2,2,23.96,0,0.0,4.1599274422755635e-08
ORD00001188,PROD00001188,USER00001188,2024-09-02,,2,78.05,1,Not Returned,Not Returned,0.0,26,1,58,2,2,5.89,0,0.0,6.765504262476492e-07
ORD00001189,PROD00001189,USER00001189,2024-03-17,2024-02-21,3,67.22,5,Defective,Returned,-19800.0,40,0,60,2,0,22.26,1,-25.0,1.0
ORD00001190,PROD00001190,USER00001190,2024-07-29,2024-03-03,4,304.8,5,Wrong item,Returned,-19934.0,65,1,14,2,2,10.21,1,-148.0,1.0
ORD00001191,PROD00001191,USER00001191,2024-10-27,2024-08-17,3,401.16,4,Defective,Returned,-20024.0,46,0,86,2,2,30.07,1,-71.0,1.0
ORD00001192,PROD00001192,USER00001192,2023-06-01,,3,360.83,5,Not Returned,Not Returned,0.0,37,0,27,2,0,31.17,0,0.0,1.3067386478436609e-16
ORD00001193,PROD00001193,USER00001193,2023-05-18,,1,459.98,4,Not Returned,Not Returned,0.0,23,0,64,2,0,17.61,0,0.0,1.0252115236264683e-19
ORD00001194,PROD00001194,USER00001194,2023-07-31,,0,27.87,1,Not Returned,Not Returned,0.0,43,0,60,2,1,16.51,0,0.0,1.1189327621937396e-06
ORD00001195,PROD00001195,USER00001195,2024-01-20,2023-05-08,4,328.05,4,Not as described,Returned,-19743.0,40,0,79,1,1,9.28,1,-257.0,1.0
ORD00001196,PROD00001196,USER00001196,2024-03-03,2024-08-04,4,264.8,5,Defective,Returned,-19785.0,28,1,10,0,1,36.35,1,154.0,1.0
ORD00001197,PROD00001197,USER00001197,2023-11-30,,3,451.27,4,Not Returned,Not Returned,0.0,21,0,93,3,2,2.09,0,0.0,9.224770143551889e-20
ORD00001198,PROD00001198,USER00001198,2023-10-14,,2,125.91,1,Not Returned,Not Returned,0.0,37,0,11,0,1,28.76,0,0.0,2.4222375514784056e-08
ORD00001199,PROD00001199,USER00001199,2023-01-17,2024-03-22,1,113.7,4,Wrong item,Returned,-19374.0,61,0,56,2,2,19.4,1,430.0,1.0
ORD00001200,PROD00001200,USER00001200,2024-09-26,2023-06-17,3,408.69,5,Changed mind,Returned,-19993.0,65,0,46,3,1,47.43,1,-467.0,1.0
ORD00001201,PROD00001201,USER00001201,2023-03-20,,1,369.5,3,Not Returned,Not Returned,0.0,65,1,38,1,2,39.64,0,0.0,3.451306916308825e-19
ORD00001202,PROD00001202,USER00001202,2024-11-17,,0,126.96,2,Not Returned,Not Returned,0.0,32,0,92,1,2,17.6,0,0.0,2.7947321400157865e-10
ORD00001203,PROD00001203,USER00001203,2023-05-02,,0,346.29,3,Not Returned,Not Returned,0.0,56,0,80,3,2,34.72,0,0.0,4.687058408954331e-19
ORD00001204,PROD00001204,USER00001204,2024-03-12,,3,437.09,1,Not Returned,Not Returned,0.0,45,1,53,1,0,38.99,0,0.0,1.2955091060351848e-20
ORD00001205,PROD00001205,USER00001205,2024-04-24,,0,269.78,2,Not Returned,Not Returned,0.0,53,1,0,3,2,46.55,0,0.0,3.2076844201178565e-14
ORD00001206,PROD00001206,USER00001206,2023-12-01,,3,447.68,4,Not Returned,Not Returned,0.0,46,1,72,2,2,43.5,0,0.0,8.73345839641282e-22
ORD00001207,PROD00001207,USER00001207,2023-03-25,2024-05-23,3,122.46,1,Not as described,Returned,-19441.0,35,0,96,1,2,0.14,1,425.0,1.0
ORD00001208,PROD00001208,USER00001208,2023-10-08,2024-05-31,1,344.72,4,Changed mind,Returned,-19638.0,36,1,16,3,0,19.49,1,236.0,1.0
ORD00001209,PROD00001209,USER00001209,2023-07-30,,1,227.29,2,Not Returned,Not Returned,0.0,56,1,38,1,0,23.33,0,0.0,1.7156291383145203e-13
ORD00001210,PROD00001210,USER00001210,2023-08-31,2024-08-03,2,221.51,1,Defective,Returned,-19600.0,52,0,97,3,0,38.52,1,338.0,1.0
ORD00001211,PROD00001211,USER00001211,2024-11-01,,2,359.45,1,Not Returned,Not Returned,0.0,65,0,53,1,0,25.47,0,0.0,6.978394849216868e-19
ORD00001212,PROD00001212,USER00001212,2024-08-11,2024-10-02,3,277.36,2,Defective,Returned,-19946.0,36,0,93,2,0,40.9,1,52.0,1.0
ORD00001213,PROD00001213,USER00001213,2023-08-15,,0,316.09,5,Not Returned,Not Returned,0.0,18,1,24,1,2,35.46,0,0.0,5.120102642384143e-14
ORD00001214,PROD00001214,USER00001214,2023-11-10,,3,18.46,3,Not Returned,Not Returned,0.0,55,1,51,2,0,30.6,0,0.0,2.782498661777254e-07
ORD00001215,PROD00001215,USER00001215,2023-10-28,2023-02-18,4,13.69,3,Changed mind,Returned,-19659.0,29,1,91,0,0,17.33,1,-252.0,1.0
ORD00001216,PROD00001216,USER00001216,2023-07-24,,3,169.67,5,Not Returned,Not Returned,0.0,40,1,45,0,2,17.84,0,0.0,1.0183314070037067e-10
ORD00001217,PROD00001217,USER00001217,2023-01-18,2023-02-14,3,497.13,5,Wrong item,Returned,-19375.0,45,1,87,3,1,27.8,1,27.0,1.0
ORD00001218,PROD00001218,USER00001218,2024-03-15,,4,390.73,4,Not Returned,Not Returned,0.0,27,1,89,3,0,18.79,0,0.0,1.5115237263783219e-18
ORD00001219,PROD00001219,USER00001219,2023-12-16,2024-11-17,3,324.49,2,Wrong item,Returned,-19707.0,50,1,7,3,2,18.31,1,337.0,1.0
ORD00001220,PROD00001220,USER00001220,2024-02-15,,4,254.39,2,Not Returned,Not Returned,0.0,40,1,78,3,0,12.21,0,0.0,2.4538968818051323e-14
ORD00001221,PROD00001221,USER00001221,2023-04-26,,0,278.35,5,Not Returned,Not Returned,0.0,32,0,84,1,1,48.53,0,0.0,6.220782457907611e-16
ORD00001222,PROD00001222,USER00001222,2024-07-19,,4,85.89,2,Not Returned,Not Returned,0.0,35,0,36,1,1,11.55,0,0.0,3.419531088246437e-07
ORD00001223,PROD00001223,USER00001223,2024-03-29,2023-01-25,0,157.47,3,Changed mind,Returned,-19812.0,41,1,46,2,0,34.7,1,-429.0,1.0
ORD00001224,PROD00001224,USER00001224,2024-06-11,,3,130.51,4,Not Returned,Not Returned,0.0,53,1,4,3,0,49.75,0,0.0,6.233163072616292e-10
ORD00001225,PROD00001225,USER00001225,2024-05-19,,2,248.24,3,Not Returned,Not Returned,0.0,48,0,87,0,2,41.06,0,0.0,8.694240177669121e-16
ORD00001226,PROD00001226,USER00001226,2023-08-30,2024-07-16,0,498.82,1,Wrong item,Returned,-19599.0,48,1,82,1,1,25.04,1,321.0,1.0
ORD00001227,PROD00001227,USER00001227,2023-09-23,,1,442.2,3,Not Returned,Not Returned,0.0,49,0,67,3,2,10.01,0,0.0,1.3846423472444953e-20
ORD00001228,PROD00001228,USER00001228,2023-07-07,,0,276.3,2,Not Returned,Not Returned,0.0,66,1,96,0,0,34.31,0,0.0,7.421838127629002e-18
ORD00001229,PROD00001229,USER00001229,2023-03-03,,1,237.41,5,Not Returned,Not Returned,0.0,69,1,67,2,0,15.85,0,0.0,2.5417320507428684e-15
ORD00001230,PROD00001230,USER00001230,2024-10-04,2024-03-05,1,164.4,4,Defective,Returned,-20001.0,28,0,14,3,1,23.41,1,-213.0,1.0
ORD00001231,PROD00001231,USER00001231,2023-03-22,2023-01-01,0,87.35,5,Not as described,Returned,-19439.0,66,1,7,3,1,11.41,1,-80.0,1.0
ORD00001232,PROD00001232,USER00001232,2023-07-17,,1,73.61,2,Not Returned,Not Returned,0.0,61,0,69,2,0,5.43,0,0.0,3.228447576689049e-09
ORD00001233,PROD00001233,USER00001233,2023-08-30,,2,360.46,4,Not Returned,Not Returned,0.0,26,0,93,1,1,29.75,0,0.0,6.006012062941161e-18
ORD00001234,PROD00001234,USER00001234,2023-06-27,,2,195.0,2,Not Returned,Not Returned,0.0,35,1,18,2,1,19.75,0,0.0,1.9866342808056127e-10
ORD00001235,PROD00001235,USER00001235,2024-09-10,,0,217.84,1,Not Returned,Not Returned,0.0,42,0,63,2,2,18.7,0,0.0,5.71692376696448e-13
ORD00001236,PROD00001236,USER00001236,2023-07-08,2023-01-03,2,34.18,1,Not as described,Returned,-19547.0,32,1,86,1,0,1.21,1,-186.0,1.0
ORD00001237,PROD00001237,USER00001237,2024-01-27,,3,298.37,3,Not Returned,Not Returned,0.0,48,1,60,1,2,20.5,0,0.0,6.047371053411141e-16
ORD00001238,PROD00001238,USER00001238,2024-07-06,2024-11-24,0,264.01,5,Defective,Returned,-19910.0,41,0,56,0,0,37.82,1,141.0,1.0
ORD00001239,PROD00001239,USER00001239,2024-03-07,,1,381.76,4,Not Returned,Not Returned,0.0,58,1,45,0,1,44.9,0,0.0,1.5222939118036843e-19
ORD00001240,PROD00001240,USER00001240,2023-01-01,,4,10.11,4,Not Returned,Not Returned,0.0,30,1,59,3,1,16.0,0,0.0,2.657031499285043e-05
ORD00001241,PROD00001241,USER00001241,2024-09-10,,4,219.15,3,Not Returned,Not Returned,0.0,23,1,64,0,2,27.14,0,0.0,3.6038615502540313e-12
ORD00001242,PROD00001242,USER00001242,2024-11-27,,3,276.74,4,Not Returned,Not Returned,0.0,55,0,86,1,2,33.41,0,0.0,6.851323538283754e-17
ORD00001243,PROD00001243,USER00001243,2023-02-28,,4,236.62,1,Not Returned,Not Returned,0.0,40,0,11,1,1,48.58,0,0.0,9.309431359737377e-13
ORD00001244,PROD00001244,USER00001244,2024-07-21,,3,396.29,3,Not Returned,Not Returned,0.0,41,1,48,2,0,5.33,0,0.0,7.336934187002769e-18
ORD00001245,PROD00001245,USER00001245,2023-03-09,2023-06-09,4,449.45,4,Wrong item,Returned,-19425.0,42,1,10,3,2,6.72,1,92.0,1.0
ORD00001246,PROD00001246,USER00001246,2024-11-06,,4,184.43,1,Not Returned,Not Returned,0.0,51,0,71,0,2,27.8,0,0.0,5.64216091149767e-13
ORD00001247,PROD00001247,USER00001247,2024-10-04,,1,302.19,3,Not Returned,Not Returned,0.0,37,0,38,0,2,38.54,0,0.0,3.0136423523616667e-15
ORD00001248,PROD00001248,USER00001248,2024-11-30,2024-01-31,3,345.03,1,Defective,Returned,-20058.0,21,1,48,1,2,45.24,1,-304.0,1.0
ORD00001249,PROD00001249,USER00001249,2023-05-02,,1,271.26,2,Not Returned,Not Returned,0.0,48,1,2,2,1,22.72,0,0.0,2.735873886786246e-13
ORD00001250,PROD00001250,USER00001250,2023-06-02,2023-04-14,1,374.02,3,Defective,Returned,-19511.0,68,0,42,1,2,13.97,1,-49.0,1.0
ORD00001251,PROD00001251,USER00001251,2023-04-23,2024-01-03,0,54.91,4,Changed mind,Returned,-19470.0,36,0,84,0,0,45.65,1,255.0,1.0
ORD00001252,PROD00001252,USER00001252,2024-02-20,2024-07-30,0,117.49,3,Defective,Returned,-19773.0,24,0,11,0,2,35.55,1,161.0,1.0
ORD00001253,PROD00001253,USER00001253,2024-10-29,2023-05-05,1,356.39,4,Defective,Returned,-20026.0,70,1,11,2,2,29.49,1,-543.0,1.0
ORD00001254,PROD00001254,USER00001254,2023-02-01,2024-04-03,0,287.54,2,Defective,Returned,-19389.0,26,1,50,1,2,5.36,1,427.0,1.0
ORD00001255,PROD00001255,USER00001255,2023-10-23,2024-08-14,1,344.03,4,Defective,Returned,-19653.0,57,1,87,0,2,41.24,1,296.0,1.0
ORD00001256,PROD00001256,USER00001256,2023-04-21,2023-06-09,4,284.52,5,Wrong item,Returned,-19468.0,31,1,18,1,0,20.81,1,49.0,1.0
ORD00001257,PROD00001257,USER00001257,2023-10-19,,2,474.72,2,Not Returned,Not Returned,0.0,64,1,10,3,1,17.98,0,0.0,5.221676429149351e-21
ORD00001258,PROD00001258,USER00001258,2023-01-11,,4,485.04,1,Not Returned,Not Returned,0.0,29,0,35,2,1,44.55,0,0.0,8.177678248017392e-21
ORD00001259,PROD00001259,USER00001259,2024-02-01,2024-11-28,2,385.09,4,Changed mind,Returned,-19754.0,38,1,38,1,0,33.45,1,301.0,1.0
ORD00001260,PROD00001260,USER00001260,2023-07-08,,2,476.39,3,Not Returned,Not Returned,0.0,40,0,99,2,0,37.74,0,0.0,5.202802918444325e-23
ORD00001261,PROD00001261,USER00001261,2023-08-19,,3,15.16,4,Not Returned,Not Returned,0.0,29,1,81,3,1,26.45,0,0.0,2.0434335647360653e-06
ORD00001262,PROD00001262,USER00001262,2023-03-11,,3,429.53,3,Not Returned,Not Returned,0.0,24,1,75,2,1,2.0,0,0.0,1.1780800146826962e-18
ORD00001263,PROD00001263,USER00001263,2024-09-20,2024-11-08,0,290.07,5,Not as described,Returned,-19986.0,35,1,19,1,0,7.6,1,49.0,1.0
ORD00001264,PROD00001264,USER00001264,2023-11-14,,2,221.24,4,Not Returned,Not Returned,0.0,23,0,2,1,1,12.1,0,0.0,8.085849158655586e-10
ORD00001265,PROD00001265,USER00001265,2023-06-01,2024-09-03,1,103.32,5,Changed mind,Returned,-19509.0,26,0,25,1,0,3.87,1,460.0,1.0
ORD00001266,PROD00001266,USER00001266,2023-05-11,2023-02-25,2,69.91,3,Not as described,Returned,-19489.0,25,1,3,2,1,37.71,1,-75.0,1.0
ORD00001267,PROD00001267,USER00001267,2023-04-26,,2,200.49,1,Not Returned,Not Returned,0.0,60,1,87,1,0,25.86,0,0.0,1.7529390597788565e-14
ORD00001268,PROD00001268,USER00001268,2023-05-21,,0,401.15,4,Not Returned,Not Returned,0.0,20,1,80,0,2,13.94,0,0.0,5.340491599731217e-18
ORD00001269,PROD00001269,USER00001269,2024-07-26,2024-01-01,1,179.2,1,Wrong item,Returned,-19931.0,30,1,4,0,1,19.86,1,-207.0,1.0
ORD00001270,PROD00001270,USER00001270,2024-02-07,,4,186.24,2,Not Returned,Not Returned,0.0,46,1,53,3,0,38.68,0,0.0,1.635344220338638e-12
ORD00001271,PROD00001271,USER00001271,2024-06-06,2023-08-13,0,149.64,1,Changed mind,Returned,-19881.0,52,0,51,3,0,30.06,1,-298.0,1.0
ORD00001272,PROD00001272,USER00001272,2023-02-04,,2,419.69,4,Not Returned,Not Returned,0.0,25,0,18,0,2,31.74,0,0.0,1.630719009192871e-17
ORD00001273,PROD00001273,USER00001273,2023-07-23,,4,238.44,2,Not Returned,Not Returned,0.0,21,1,46,0,0,14.15,0,0.0,1.0690870853993362e-11
